5.50010000000000e+04,2.50000000000000e+01,2.77000000000000e+02,2.24100000000000e+03,1.05900000000000e+03,8.63000000000000e+02
6.00010000000000e+04,5.00000000000000e+00,6.60000000000000e+01,5.34000000000000e+02,2.16000000000000e+02,2.29000000000000e+02
6.00010000000000e+04,1.50000000000000e+01,1.87000000000000e+02,1.48300000000000e+03,6.69000000000000e+02,5.84000000000000e+02
6.00010000000000e+04,2.50000000000000e+01,2.93000000000000e+02,2.46000000000000e+03,1.14000000000000e+03,9.39000000000000e+02
6.50010000000000e+04,5.00000000000000e+00,7.10000000000000e+01,5.69000000000000e+02,2.30000000000000e+02,2.43000000000000e+02
6.50010000000000e+04,1.50000000000000e+01,2.10000000000000e+02,1.59300000000000e+03,7.21000000000000e+02,6.32000000000000e+02
6.50010000000000e+04,2.50000000000000e+01,3.25000000000000e+02,2.63800000000000e+03,1.23500000000000e+03,1.00900000000000e+03
7.00010000000000e+04,5.00000000000000e+00,7.70000000000000e+01,6.37000000000000e+02,2.56000000000000e+02,2.62000000000000e+02
7.00010000000000e+04,1.50000000000000e+01,2.17000000000000e+02,1.75900000000000e+03,7.88000000000000e+02,6.76000000000000e+02
7.00010000000000e+04,2.50000000000000e+01,3.43000000000000e+02,2.85800000000000e+03,1.34300000000000e+03,1.09000000000000e+03
7.50010000000000e+04,5.00000000000000e+00,8.10000000000000e+01,6.51000000000000e+02,2.67000000000000e+02,2.78000000000000e+02
7.50010000000000e+04,1.50000000000000e+01,2.38000000000000e+02,1.93700000000000e+03,8.59000000000000e+02,7.34000000000000e+02
7.50010000000000e+04,2.50000000000000e+01,3.78000000000000e+02,3.14300000000000e+03,1.43600000000000e+03,1.21500000000000e+03
8.00010000000000e+04,5.00000000000000e+00,9.10000000000000e+01,7.65000000000000e+02,3.38000000000000e+02,2.97000000000000e+02
8.00010000000000e+04,1.50000000000000e+01,2.44000000000000e+02,2.14800000000000e+03,9.05000000000000e+02,7.72000000000000e+02
8.00010000000000e+04,2.50000000000000e+01,3.90000000000000e+02,3.23400000000000e+03,1.51600000000000e+03,1.25900000000000e+03
8.50010000000000e+04,5.00000000000000e+00,9.50000000000000e+01,7.68000000000000e+02,3.09000000000000e+02,3.18000000000000e+02
8.50010000000000e+04,1.50000000000000e+01,2.74000000000000e+02,2.24000000000000e+03,1.16200000000000e+03,9.75000000000000e+02
8.50010000000000e+04,2.50000000000000e+01,4.44000000000000e+02,3.64200000000000e+03,1.68200000000000e+03,1.39600000000000e+03
9.00010000000000e+04,5.00000000000000e+00,1.04000000000000e+02,7.98000000000000e+02,3.29000000000000e+02,3.37000000000000e+02
9.00010000000000e+04,1.50000000000000e+01,2.73000000000000e+02,2.28200000000000e+03,1.19500000000000e+03,8.87000000000000e+02
9.00010000000000e+04,2.50000000000000e+01,4.57000000000000e+02,3.82900000000000e+03,1.75900000000000e+03,1.41200000000000e+03
9.50010000000000e+04,5.00000000000000e+00,1.10000000000000e+02,8.44000000000000e+02,3.43000000000000e+02,3.57000000000000e+02
9.50010000000000e+04,1.50000000000000e+01,3.01000000000000e+02,2.42300000000000e+03,1.09400000000000e+03,9.35000000000000e+02
9.50010000000000e+04,2.50000000000000e+01,4.92000000000000e+02,3.99700000000000e+03,1.84900000000000e+03,1.50300000000000e+03
1.00001000000000e+05,5.00000000000000e+00,1.15000000000000e+02,9.85000000000000e+02,3.71000000000000e+02,3.75000000000000e+02
1.00001000000000e+05,1.50000000000000e+01,3.01000000000000e+02,2.65000000000000e+03,1.13400000000000e+03,1.01000000000000e+03
1.00001000000000e+05,2.50000000000000e+01,5.16000000000000e+02,4.19300000000000e+03,1.92400000000000e+03,1.56600000000000e+03
1.05001000000000e+05,5.00000000000000e+00,1.24000000000000e+02,8.93000000000000e+02,3.74000000000000e+02,3.86000000000000e+02
1.05001000000000e+05,1.50000000000000e+01,3.23000000000000e+02,2.58300000000000e+03,1.17500000000000e+03,1.02300000000000e+03
1.05001000000000e+05,2.50000000000000e+01,5.39000000000000e+02,4.43600000000000e+03,2.03400000000000e+03,1.64500000000000e+03
1.10001000000000e+05,5.00000000000000e+00,1.27000000000000e+02,9.39000000000000e+02,3.88000000000000e+02,4.06000000000000e+02
1.10001000000000e+05,1.50000000000000e+01,3.43000000000000e+02,2.83300000000000e+03,1.25800000000000e+03,1.07200000000000e+03
1.10001000000000e+05,2.50000000000000e+01,5.41000000000000e+02,5.14800000000000e+03,2.23100000000000e+03,1.81400000000000e+03
1.15001000000000e+05,5.00000000000000e+00,1.32000000000000e+02,1.02300000000000e+03,4.16000000000000e+02,4.27000000000000e+02
1.15001000000000e+05,1.50000000000000e+01,3.58000000000000e+02,2.97600000000000e+03,1.30600000000000e+03,1.11400000000000e+03
1.15001000000000e+05,2.50000000000000e+01,5.82000000000000e+02,4.71700000000000e+03,2.34800000000000e+03,1.95600000000000e+03
1.20001000000000e+05,5.00000000000000e+00,1.74000000000000e+02,1.15600000000000e+03,4.40000000000000e+02,4.62000000000000e+02
1.20001000000000e+05,1.50000000000000e+01,3.66000000000000e+02,3.26100000000000e+03,1.47400000000000e+03,1.31600000000000e+03
1.20001000000000e+05,2.50000000000000e+01,5.95000000000000e+02,4.94300000000000e+03,2.29400000000000e+03,1.91600000000000e+03
1.25001000000000e+05,5.00000000000000e+00,1.45000000000000e+02,1.12800000000000e+03,4.55000000000000e+02,4.60000000000000e+02
1.25001000000000e+05,1.50000000000000e+01,4.36000000000000e+02,3.26800000000000e+03,1.47100000000000e+03,1.20900000000000e+03
1.25001000000000e+05,2.50000000000000e+01,6.41000000000000e+02,5.18800000000000e+03,2.54500000000000e+03,2.09500000000000e+03
1.30001000000000e+05,5.00000000000000e+00,1.41000000000000e+02,1.10300000000000e+03,4.57000000000000e+02,4.81000000000000e+02
1.30001000000000e+05,1.50000000000000e+01,3.91000000000000e+02,3.23000000000000e+03,1.45700000000000e+03,1.26200000000000e+03
1.30001000000000e+05,2.50000000000000e+01,6.62000000000000e+02,5.70300000000000e+03,2.50700000000000e+03,2.02200000000000e+03
1.35001000000000e+05,5.00000000000000e+00,1.49000000000000e+02,1.17200000000000e+03,4.95000000000000e+02,5.31000000000000e+02
1.35001000000000e+05,1.50000000000000e+01,4.48000000000000e+02,3.48000000000000e+03,1.66700000000000e+03,1.31400000000000e+03
1.35001000000000e+05,2.50000000000000e+01,6.91000000000000e+02,6.19400000000000e+03,2.72000000000000e+03,2.26700000000000e+03
1.40001000000000e+05,5.00000000000000e+00,1.62000000000000e+02,1.21400000000000e+03,5.07000000000000e+02,5.19000000000000e+02
1.40001000000000e+05,1.50000000000000e+01,4.37000000000000e+02,3.73200000000000e+03,1.61800000000000e+03,1.45300000000000e+03
1.40001000000000e+05,2.50000000000000e+01,7.13000000000000e+02,6.00700000000000e+03,2.77500000000000e+03,2.20200000000000e+03
1.45001000000000e+05,5.00000000000000e+00,1.62000000000000e+02,1.24100000000000e+03,5.17000000000000e+02,5.35000000000000e+02
1.45001000000000e+05,1.50000000000000e+01,4.58000000000000e+02,3.61500000000000e+03,1.73400000000000e+03,1.40300000000000e+03
1.45001000000000e+05,2.50000000000000e+01,7.35000000000000e+02,5.95800000000000e+03,2.80300000000000e+03,2.27200000000000e+03
1.50001000000000e+05,5.00000000000000e+00,1.67000000000000e+02,1.29400000000000e+03,5.43000000000000e+02,5.59000000000000e+02
1.50001000000000e+05,1.50000000000000e+01,4.72000000000000e+02,3.87500000000000e+03,1.73000000000000e+03,1.47700000000000e+03
1.50001000000000e+05,2.50000000000000e+01,7.47000000000000e+02,6.17800000000000e+03,2.91300000000000e+03,2.34800000000000e+03
1.55001000000000e+05,5.00000000000000e+00,1.75000000000000e+02,1.31700000000000e+03,5.70000000000000e+02,5.81000000000000e+02
1.55001000000000e+05,1.50000000000000e+01,4.90000000000000e+02,3.85400000000000e+03,1.75200000000000e+03,1.51300000000000e+03
1.55001000000000e+05,2.50000000000000e+01,7.87000000000000e+02,6.66900000000000e+03,3.06200000000000e+03,2.47600000000000e+03
1.60001000000000e+05,5.00000000000000e+00,1.82000000000000e+02,1.38900000000000e+03,5.92000000000000e+02,6.54000000000000e+02
1.60001000000000e+05,1.50000000000000e+01,5.30000000000000e+02,4.26600000000000e+03,1.93600000000000e+03,1.65700000000000e+03
1.60001000000000e+05,2.50000000000000e+01,8.06000000000000e+02,6.82800000000000e+03,3.13200000000000e+03,2.48600000000000e+03
1.65001000000000e+05,5.00000000000000e+00,1.85000000000000e+02,1.38400000000000e+03,5.81000000000000e+02,6.07000000000000e+02
1.65001000000000e+05,1.50000000000000e+01,5.17000000000000e+02,4.07300000000000e+03,1.85600000000000e+03,1.60300000000000e+03
1.65001000000000e+05,2.50000000000000e+01,8.49000000000000e+02,7.03200000000000e+03,3.23000000000000e+03,2.63300000000000e+03
1.70001000000000e+05,5.00000000000000e+00,1.93000000000000e+02,1.43000000000000e+03,6.00000000000000e+02,6.27000000000000e+02
1.70001000000000e+05,1.50000000000000e+01,5.39000000000000e+02,4.27900000000000e+03,1.92900000000000e+03,1.65700000000000e+03
1.70001000000000e+05,2.50000000000000e+01,8.48000000000000e+02,6.99100000000000e+03,3.27000000000000e+03,2.66600000000000e+03
1.75001000000000e+05,5.00000000000000e+00,2.00000000000000e+02,1.48400000000000e+03,6.23000000000000e+02,6.41000000000000e+02
1.75001000000000e+05,1.50000000000000e+01,5.53000000000000e+02,4.34500000000000e+03,1.98400000000000e+03,1.69900000000000e+03
1.75001000000000e+05,2.50000000000000e+01,8.88000000000000e+02,7.29700000000000e+03,3.45000000000000e+03,2.75100000000000e+03
1.80001000000000e+05,5.00000000000000e+00,2.03000000000000e+02,1.51800000000000e+03,6.39000000000000e+02,6.62000000000000e+02
1.80001000000000e+05,1.50000000000000e+01,5.58000000000000e+02,4.46700000000000e+03,2.03700000000000e+03,1.74800000000000e+03
1.80001000000000e+05,2.50000000000000e+01,9.19000000000000e+02,7.74800000000000e+03,3.59400000000000e+03,2.82200000000000e+03
1.85001000000000e+05,5.00000000000000e+00,2.06000000000000e+02,1.59700000000000e+03,6.68000000000000e+02,6.81000000000000e+02
1.85001000000000e+05,1.50000000000000e+01,5.86000000000000e+02,4.60600000000000e+03,2.08800000000000e+03,1.79300000000000e+03
1.85001000000000e+05,2.50000000000000e+01,9.57000000000000e+02,8.01700000000000e+03,3.72600000000000e+03,2.89400000000000e+03
1.90001000000000e+05,5.00000000000000e+00,2.31000000000000e+02,1.66700000000000e+03,7.02000000000000e+02,6.96000000000000e+02
1.90001000000000e+05,1.50000000000000e+01,5.91000000000000e+02,4.75500000000000e+03,2.39100000000000e+03,2.04700000000000e+03
1.90001000000000e+05,2.50000000000000e+01,9.47000000000000e+02,7.78500000000000e+03,3.70000000000000e+03,2.99000000000000e+03
1.95001000000000e+05,5.00000000000000e+00,2.23000000000000e+02,1.68700000000000e+03,7.02000000000000e+02,7.17000000000000e+02
1.95001000000000e+05,1.50000000000000e+01,6.30000000000000e+02,5.02700000000000e+03,2.23200000000000e+03,1.89100000000000e+03
1.95001000000000e+05,2.50000000000000e+01,1.00200000000000e+03,8.22300000000000e+03,3.80800000000000e+03,3.05600000000000e+03
2.00001000000000e+05,5.00000000000000e+00,2.22000000000000e+02,1.69900000000000e+03,7.07000000000000e+02,7.36000000000000e+02
2.00001000000000e+05,1.50000000000000e+01,6.16000000000000e+02,4.97400000000000e+03,2.26600000000000e+03,1.94700000000000e+03
2.00001000000000e+05,2.50000000000000e+01,9.85000000000000e+02,8.25700000000000e+03,3.87100000000000e+03,3.13500000000000e+03
2.05001000000000e+05,5.00000000000000e+00,2.30000000000000e+02,1.72700000000000e+03,7.26000000000000e+02,7.57000000000000e+02
2.05001000000000e+05,1.50000000000000e+01,6.48000000000000e+02,5.07000000000000e+03,2.46500000000000e+03,1.96300000000000e+03
2.05001000000000e+05,2.50000000000000e+01,1.03600000000000e+03,8.42600000000000e+03,3.98000000000000e+03,3.22300000000000e+03
2.10001000000000e+05,5.00000000000000e+00,2.34000000000000e+02,1.77700000000000e+03,7.48000000000000e+02,7.70000000000000e+02
2.10001000000000e+05,1.50000000000000e+01,6.46000000000000e+02,5.21900000000000e+03,2.37900000000000e+03,2.21900000000000e+03
2.10001000000000e+05,2.50000000000000e+01,1.10200000000000e+03,9.25900000000000e+03,4.33900000000000e+03,3.30400000000000e+03
2.15001000000000e+05,5.00000000000000e+00,2.37000000000000e+02,1.84100000000000e+03,7.66000000000000e+02,7.94000000000000e+02
2.15001000000000e+05,1.50000000000000e+01,6.93000000000000e+02,5.34700000000000e+03,2.43700000000000e+03,2.09600000000000e+03
2.15001000000000e+05,2.50000000000000e+01,1.09800000000000e+03,9.07900000000000e+03,4.20400000000000e+03,3.37000000000000e+03
2.20001000000000e+05,5.00000000000000e+00,2.42000000000000e+02,1.94000000000000e+03,8.05000000000000e+02,8.02000000000000e+02
2.20001000000000e+05,1.50000000000000e+01,6.87000000000000e+02,5.46900000000000e+03,2.50100000000000e+03,2.13400000000000e+03
2.20001000000000e+05,2.50000000000000e+01,1.11200000000000e+03,9.33600000000000e+03,4.26000000000000e+03,3.45500000000000e+03
2.25001000000000e+05,5.00000000000000e+00,2.46000000000000e+02,1.89600000000000e+03,7.90000000000000e+02,8.40000000000000e+02
2.25001000000000e+05,1.50000000000000e+01,7.02000000000000e+02,5.57300000000000e+03,2.54300000000000e+03,2.19700000000000e+03
2.25001000000000e+05,2.50000000000000e+01,1.13500000000000e+03,9.24400000000000e+03,4.32800000000000e+03,3.51500000000000e+03
2.30001000000000e+05,5.00000000000000e+00,2.48000000000000e+02,1.94100000000000e+03,8.15000000000000e+02,8.41000000000000e+02
2.30001000000000e+05,1.50000000000000e+01,7.02000000000000e+02,5.70700000000000e+03,2.60500000000000e+03,2.23100000000000e+03
2.30001000000000e+05,2.50000000000000e+01,1.14200000000000e+03,9.42100000000000e+03,4.44500000000000e+03,3.60900000000000e+03
2.35001000000000e+05,5.00000000000000e+00,2.53000000000000e+02,1.98000000000000e+03,8.36000000000000e+02,8.62000000000000e+02
2.35001000000000e+05,1.50000000000000e+01,7.37000000000000e+02,5.88800000000000e+03,2.64700000000000e+03,2.27900000000000e+03
2.35001000000000e+05,2.50000000000000e+01,1.22900000000000e+03,1.00570000000000e+04,4.62500000000000e+03,3.67400000000000e+03
2.40001000000000e+05,5.00000000000000e+00,2.66000000000000e+02,2.10600000000000e+03,8.77000000000000e+02,8.81000000000000e+02
2.40001000000000e+05,1.50000000000000e+01,7.52000000000000e+02,6.20800000000000e+03,2.78200000000000e+03,2.33100000000000e+03
2.40001000000000e+05,2.50000000000000e+01,1.21600000000000e+03,9.87800000000000e+03,4.60200000000000e+03,3.74400000000000e+03
2.45001000000000e+05,5.00000000000000e+00,2.67000000000000e+02,2.07600000000000e+03,8.68000000000000e+02,8.96000000000000e+02
2.45001000000000e+05,1.50000000000000e+01,7.72000000000000e+02,6.05500000000000e+03,2.76500000000000e+03,2.38300000000000e+03
2.45001000000000e+05,2.50000000000000e+01,1.27300000000000e+03,1.05140000000000e+04,4.73200000000000e+03,3.97800000000000e+03
2.50001000000000e+05,5.00000000000000e+00,2.75000000000000e+02,2.09900000000000e+03,8.79000000000000e+02,9.12000000000000e+02
2.50001000000000e+05,1.50000000000000e+01,7.66000000000000e+02,6.35500000000000e+03,2.85900000000000e+03,2.43000000000000e+03
2.50001000000000e+05,2.50000000000000e+01,1.24100000000000e+03,1.04730000000000e+04,4.84500000000000e+03,3.90800000000000e+03
2.55001000000000e+05,5.00000000000000e+00,2.81000000000000e+02,2.21000000000000e+03,9.05000000000000e+02,9.31000000000000e+02
2.55001000000000e+05,1.50000000000000e+01,8.19000000000000e+02,6.62500000000000e+03,2.98600000000000e+03,2.48900000000000e+03
2.55001000000000e+05,2.50000000000000e+01,1.30700000000000e+03,1.07390000000000e+04,4.95600000000000e+03,3.99300000000000e+03
2.60001000000000e+05,5.00000000000000e+00,2.89000000000000e+02,2.25300000000000e+03,9.34000000000000e+02,9.44000000000000e+02
2.60001000000000e+05,1.50000000000000e+01,8.09000000000000e+02,6.61900000000000e+03,2.96600000000000e+03,2.50700000000000e+03
2.60001000000000e+05,2.50000000000000e+01,1.27900000000000e+03,1.06770000000000e+04,4.96900000000000e+03,4.03900000000000e+03
2.65001000000000e+05,5.00000000000000e+00,2.92000000000000e+02,2.27600000000000e+03,9.55000000000000e+02,9.66000000000000e+02
2.65001000000000e+05,1.50000000000000e+01,8.18000000000000e+02,6.53500000000000e+03,3.01000000000000e+03,2.55800000000000e+03
2.65001000000000e+05,2.50000000000000e+01,1.37000000000000e+03,1.08960000000000e+04,5.27200000000000e+03,4.13000000000000e+03
2.70001000000000e+05,5.00000000000000e+00,2.95000000000000e+02,2.30800000000000e+03,9.66000000000000e+02,9.79000000000000e+02
2.70001000000000e+05,1.50000000000000e+01,8.30000000000000e+02,6.68100000000000e+03,3.04900000000000e+03,2.60000000000000e+03
2.70001000000000e+05,2.50000000000000e+01,1.35300000000000e+03,1.10470000000000e+04,5.18700000000000e+03,4.20500000000000e+03
2.75001000000000e+05,5.00000000000000e+00,3.00000000000000e+02,2.32000000000000e+03,9.83000000000000e+02,1.02400000000000e+03
2.75001000000000e+05,1.50000000000000e+01,8.59000000000000e+02,6.87100000000000e+03,3.11800000000000e+03,2.66500000000000e+03
2.75001000000000e+05,2.50000000000000e+01,1.39600000000000e+03,1.12190000000000e+04,5.27500000000000e+03,4.29400000000000e+03
2.80001000000000e+05,5.00000000000000e+00,3.03000000000000e+02,2.39200000000000e+03,1.01000000000000e+03,1.02300000000000e+03
2.80001000000000e+05,1.50000000000000e+01,8.76000000000000e+02,7.02300000000000e+03,3.21000000000000e+03,2.71100000000000e+03
2.80001000000000e+05,2.50000000000000e+01,1.40400000000000e+03,1.19770000000000e+04,5.50400000000000e+03,4.37000000000000e+03
2.85001000000000e+05,5.00000000000000e+00,3.25000000000000e+02,2.43200000000000e+03,1.02700000000000e+03,1.03800000000000e+03
2.85001000000000e+05,1.50000000000000e+01,8.92000000000000e+02,7.03000000000000e+03,3.21700000000000e+03,2.75400000000000e+03
2.85001000000000e+05,2.50000000000000e+01,1.44700000000000e+03,1.19310000000000e+04,5.54000000000000e+03,4.44200000000000e+03
2.90001000000000e+05,5.00000000000000e+00,3.17000000000000e+02,2.48800000000000e+03,1.04800000000000e+03,1.05600000000000e+03
2.90001000000000e+05,1.50000000000000e+01,8.92000000000000e+02,7.31600000000000e+03,3.31500000000000e+03,2.79700000000000e+03
2.90001000000000e+05,2.50000000000000e+01,1.42200000000000e+03,1.18980000000000e+04,5.59500000000000e+03,4.50700000000000e+03
2.95001000000000e+05,5.00000000000000e+00,3.42000000000000e+02,2.52400000000000e+03,1.06700000000000e+03,1.08200000000000e+03
2.95001000000000e+05,1.50000000000000e+01,9.36000000000000e+02,7.43800000000000e+03,3.36600000000000e+03,2.85300000000000e+03
2.95001000000000e+05,2.50000000000000e+01,1.49600000000000e+03,1.23090000000000e+04,5.75900000000000e+03,4.60500000000000e+03
3.00001000000000e+05,5.00000000000000e+00,3.28000000000000e+02,2.51200000000000e+03,1.06800000000000e+03,1.08800000000000e+03
3.00001000000000e+05,1.50000000000000e+01,9.10000000000000e+02,7.52800000000000e+03,3.40700000000000e+03,2.91300000000000e+03
3.00001000000000e+05,2.50000000000000e+01,1.50800000000000e+03,1.28020000000000e+04,5.91400000000000e+03,4.69700000000000e+03
3.05001000000000e+05,5.00000000000000e+00,3.38000000000000e+02,2.62000000000000e+03,1.09700000000000e+03,1.10900000000000e+03
3.05001000000000e+05,1.50000000000000e+01,9.54000000000000e+02,7.70600000000000e+03,3.43100000000000e+03,2.95900000000000e+03
3.05001000000000e+05,2.50000000000000e+01,1.54500000000000e+03,1.27500000000000e+04,5.95500000000000e+03,4.76300000000000e+03
3.10001000000000e+05,5.00000000000000e+00,3.42000000000000e+02,2.63100000000000e+03,1.10200000000000e+03,1.12600000000000e+03
3.10001000000000e+05,1.50000000000000e+01,9.49000000000000e+02,7.65400000000000e+03,3.44800000000000e+03,2.99800000000000e+03
3.10001000000000e+05,2.50000000000000e+01,1.56400000000000e+03,1.32570000000000e+04,6.08100000000000e+03,4.83300000000000e+03
3.15001000000000e+05,5.00000000000000e+00,3.46000000000000e+02,2.64500000000000e+03,1.12900000000000e+03,1.14400000000000e+03
3.15001000000000e+05,1.50000000000000e+01,9.78000000000000e+02,7.78300000000000e+03,3.51600000000000e+03,3.08800000000000e+03
3.15001000000000e+05,2.50000000000000e+01,1.58300000000000e+03,1.28890000000000e+04,6.07100000000000e+03,4.90500000000000e+03
3.20001000000000e+05,5.00000000000000e+00,3.56000000000000e+02,2.79400000000000e+03,1.16700000000000e+03,1.15800000000000e+03
3.20001000000000e+05,1.50000000000000e+01,9.76000000000000e+02,7.88000000000000e+03,3.58500000000000e+03,3.09400000000000e+03
3.20001000000000e+05,2.50000000000000e+01,1.57200000000000e+03,1.30940000000000e+04,6.21200000000000e+03,4.99100000000000e+03
3.25001000000000e+05,5.00000000000000e+00,3.57000000000000e+02,2.84700000000000e+03,1.18700000000000e+03,1.18200000000000e+03
3.25001000000000e+05,1.50000000000000e+01,1.00600000000000e+03,8.01800000000000e+03,3.65000000000000e+03,3.13000000000000e+03
3.25001000000000e+05,2.50000000000000e+01,1.65400000000000e+03,1.35970000000000e+04,6.29000000000000e+03,5.06100000000000e+03
3.30001000000000e+05,5.00000000000000e+00,3.67000000000000e+02,2.90100000000000e+03,1.20600000000000e+03,1.20600000000000e+03
3.30001000000000e+05,1.50000000000000e+01,1.01200000000000e+03,8.14200000000000e+03,3.68000000000000e+03,3.20000000000000e+03
3.30001000000000e+05,2.50000000000000e+01,1.64000000000000e+03,1.38600000000000e+04,6.39200000000000e+03,5.14800000000000e+03
3.35001000000000e+05,5.00000000000000e+00,3.66000000000000e+02,2.83100000000000e+03,1.18800000000000e+03,1.21900000000000e+03
3.35001000000000e+05,1.50000000000000e+01,1.04400000000000e+03,8.24900000000000e+03,3.74400000000000e+03,3.29100000000000e+03
3.35001000000000e+05,2.50000000000000e+01,1.71000000000000e+03,1.41030000000000e+04,6.51700000000000e+03,5.23700000000000e+03
3.40001000000000e+05,5.00000000000000e+00,3.81000000000000e+02,2.85200000000000e+03,1.20900000000000e+03,1.23300000000000e+03
3.40001000000000e+05,1.50000000000000e+01,1.03500000000000e+03,8.33800000000000e+03,3.78400000000000e+03,3.33100000000000e+03
3.40001000000000e+05,2.50000000000000e+01,1.67800000000000e+03,1.39340000000000e+04,6.53300000000000e+03,5.29000000000000e+03
3.45001000000000e+05,5.00000000000000e+00,3.76000000000000e+02,2.88300000000000e+03,1.22700000000000e+03,1.25200000000000e+03
3.45001000000000e+05,1.50000000000000e+01,1.07300000000000e+03,8.45600000000000e+03,3.84200000000000e+03,3.34700000000000e+03
3.45001000000000e+05,2.50000000000000e+01,1.73800000000000e+03,1.41260000000000e+04,6.63100000000000e+03,5.38100000000000e+03
3.50001000000000e+05,5.00000000000000e+00,3.84000000000000e+02,2.99300000000000e+03,1.25800000000000e+03,1.26400000000000e+03
3.50001000000000e+05,1.50000000000000e+01,1.07000000000000e+03,8.63800000000000e+03,3.91700000000000e+03,3.38000000000000e+03
